,frame_pos,thresh_num,mid,tp,fp,px_err,norm_err,confidence,frame_is_rally
0,0,0,21.0,0,1,12.24293898566278,0.006376530721699364,0.763906,0
1,0,0,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
2,0,0,24.0,0,1,17.90073896800163,0.009323301545834183,0.842399,0
3,0,0,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
4,0,1,21.0,0,1,12.24293898566278,0.006376530721699364,0.763906,0
5,0,1,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
6,0,1,24.0,0,1,17.90073896800163,0.009323301545834183,0.842399,0
7,0,1,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
8,0,2,21.0,0,1,12.24293898566278,0.006376530721699364,0.763906,0
9,0,2,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
10,0,2,24.0,0,1,17.90073896800163,0.009323301545834183,0.842399,0
11,0,2,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
12,0,3,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
13,0,3,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
14,0,3,24.0,0,1,17.90073896800163,0.009323301545834183,0.842399,0
15,0,3,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
16,0,4,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
17,0,4,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
18,0,4,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
19,0,4,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
20,0,5,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
21,0,5,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
22,0,5,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
23,0,5,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
24,0,6,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
25,0,6,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
26,0,6,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
27,0,6,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
28,0,7,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
29,0,7,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
30,0,7,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
31,0,7,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
32,0,8,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
33,0,8,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
34,0,8,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
35,0,8,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
36,0,9,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
37,0,9,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
38,0,9,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
39,0,9,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
40,0,10,21.0,1,0,12.24293898566278,0.006376530721699364,0.763906,0
41,0,10,21.0,0,1,188.15252915321122,0.09799610893396418,0.139346,0
42,0,10,24.0,1,0,17.90073896800163,0.009323301545834183,0.842399,0
43,0,10,24.0,0,1,100.28343052960896,0.052230953400838005,0.108085,0
44,1,0,21.0,0,1,9.59344745595108,0.004996587216641188,0.910476,0
45,1,0,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
46,1,0,24.0,0,1,14.874733157383973,0.007747256852804153,0.84882,0
47,1,1,21.0,0,1,9.59344745595108,0.004996587216641188,0.910476,0
48,1,1,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
49,1,1,24.0,0,1,14.874733157383973,0.007747256852804153,0.84882,0
50,1,2,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
51,1,2,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
52,1,2,24.0,0,1,14.874733157383973,0.007747256852804153,0.84882,0
53,1,3,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
54,1,3,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
55,1,3,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
56,1,4,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
57,1,4,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
58,1,4,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
59,1,5,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
60,1,5,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
61,1,5,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
62,1,6,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
63,1,6,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
64,1,6,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
65,1,7,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
66,1,7,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
67,1,7,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
68,1,8,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
69,1,8,21.0,0,1,191.85070299015447,0.09992224114070546,0.173034,0
70,1,8,24.0,1,0,14.874733157383973,0.007747256852804153,0.84882,0
71,1,9,21.0,1,0,9.59344745595108,0.004996587216641188,0.910476,0
