,video,algorithm,bins,rmse_td,nrmse_td,ssim_td,psnr_td,rmse_cam,nrmse_cam,ssim_cam,psnr_cam
67,V1_APalmer_NSayes,A1F2_OPENPOSE_MPI,16,0.6944908885740687,0.48231759431239957,0.7534768387936,19.955979453574393,0.691125913647165,0.47765502851462865,0.9085934859267737,23.861485408836206
68,V1_APalmer_NSayes,A1F2_OPENPOSE_MPI,32,0.7209251807540498,0.5197331162452593,0.7306215008443455,19.571960275498608,0.7330302521817245,0.5373333506136025,0.9016517139249504,23.50085832550391
69,V1_APalmer_NSayes,A1F2_OPENPOSE_MPI,64,0.734561914486782,0.5395812062144865,0.7018065466219324,19.350229951322238,0.7512498953434524,0.5643764052535482,0.8936200301053128,23.300721653450537
70,V1_APalmer_NSayes,A1F2_OPENPOSE_MPI,128,0.741459332399926,0.5497619416029439,0.6795628513247775,19.231035203113294,0.7592794712918414,0.5765053155252181,0.8874788100945861,23.19137915819324
71,V1_APalmer_NSayes,A1F2_OPENPOSE_MPI,256,0.7449098342466973,0.5548906611574421,0.6659415529285453,19.16843997318511,0.7627383429564059,0.5817697798158837,0.8838510809473047,23.139602513272862
72,V1_APalmer_NSayes,A2_POSENET,2,0.43033376967542014,0.18518715332305757,0.9482722277795175,23.785255942539806,0.3511260696902853,0.12328951681614708,0.9784343111843808,27.575101652392515
73,V1_APalmer_NSayes,A2_POSENET,4,0.5945195110907218,0.3534534490675509,0.8084853183325119,20.53535138160627,0.5248739644475477,0.2754926785548856,0.9209430096881821,24.10933419814083
74,V1_APalmer_NSayes,A2_POSENET,8,0.6827049233330786,0.4660860123432247,0.7409623925357836,19.581295276269554,0.6600511281136492,0.43566749172410096,0.8935974116458184,23.022526719404333
75,V1_APalmer_NSayes,A2_POSENET,16,0.737980884852943,0.5446157864083326,0.7251229875537469,18.900837031919522,0.7587776470096389,0.5757435176014841,0.883921047438641,22.239191354378207
76,V1_APalmer_NSayes,A2_POSENET,32,0.7669817541057818,0.588261011131182,0.7007839898311458,18.496166773401402,0.8073696038971968,0.6518456772971164,0.8723124148456718,21.82283846270885
77,V1_APalmer_NSayes,A2_POSENET,64,0.7817551541758407,0.6111411210804926,0.6713280668033388,18.268536113739838,0.8288854592141864,0.6870511044967128,0.8602757421126641,21.59231779145265
78,V1_APalmer_NSayes,A2_POSENET,128,0.7891136063966848,0.622700283800382,0.648998919172319,18.14894736247481,0.8382199066482443,0.7026126119013913,0.8514247806504921,21.473126654981748
79,V1_APalmer_NSayes,A2_POSENET,256,0.7927368400220249,0.6284316975281056,0.6352635674447549,18.087426639815185,0.8425450241991277,0.7098821178027087,0.8460977241504073,21.41090094697653
80,V2_RAshour_GGaultier,A0_ARTTRACK,2,0.3598759580052455,0.12951070515019322,0.9728260527246204,27.19921573695172,0.31294468026834577,0.09793437290825714,0.9854373027901595,29.641565980111906
81,V2_RAshour_GGaultier,A0_ARTTRACK,4,0.5650834819116539,0.3193193415293985,0.8925119936400604,23.01302907415923,0.4556021080886101,0.20757328089478558,0.9549778960190082,27.09714133506434
82,V2_RAshour_GGaultier,A0_ARTTRACK,8,0.745048267783402,0.555096921327048,0.8597896959651035,21.336336413663346,0.6078073518866152,0.3694297770074196,0.9437799888423724,25.85429518273983
83,V2_RAshour_GGaultier,A0_ARTTRACK,16,0.8775686460041642,0.770126728449582,0.8388387704084687,20.365487253194324,0.733873562710974,0.538570406046098,0.9397413020774704,25.16733909821341
84,V2_RAshour_GGaultier,A0_ARTTRACK,32,0.9461984306352643,0.895291470136637,0.8159554760448333,19.841770767751353,0.8046931270088574,0.6475310286552932,0.9336843504634259,24.761270782033296
85,V2_RAshour_GGaultier,A0_ARTTRACK,64,0.9769077462527169,0.9543487446885627,0.7956353370574432,19.57390527302198,0.8344178386820806,0.6962531295108748,0.9275719691536305,24.544634722867322
86,V2_RAshour_GGaultier,A0_ARTTRACK,128,0.989963329225789,0.980027393211808,0.7813102591873837,19.436853400023423,0.8461214662682961,0.7159215356800114,0.9230889283396791,24.429947213402528
87,V2_RAshour_GGaultier,A0_ARTTRACK,256,0.996080893298412,0.9921771459941624,0.7728248228588492,19.3635726438226,0.8509926495529521,0.7241884895931534,0.9203707594386963,24.37308436523999
88,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,2,0.29351437513249257,0.08615068840941756,0.9889675095414041,30.740154054068856,0.28678418156905916,0.0822451667982351,0.9873584334839878,31.158061201832
89,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,4,0.4956516854584772,0.24567059329782923,0.928263424925766,25.29047008169387,0.43779404137089484,0.19166362265986078,0.9556201551804526,27.78977648046658
